TUSTOPTIME,TUTIER1CODE,TUACTDUR24,TUSTARTTIM,TUCUMDUR24
13:30,13,290,8:40,570
13:50,12,20,13:30,590
14:05,18,15,13:50,605
18:00,13,235,14:05,840
18:05,18,5,18:00,845
18:50,11,45,18:05,890
19:20,18,30,18:50,920
20:05,1,45,19:20,965
20:25,2,20,20:05,985
20:45,18,20,20:25,1005
21:45,2,60,20:45,1065
23:15,5,90,21:45,1155
7:30,1,285,23:15,1440
6:00,1,120,4:00,120
6:10,14,10,6:00,130
6:40,11,30,6:10,160
7:40,12,60,6:40,220
11:00,1,200,7:40,420
11:20,12,20,11:00,440
12:20,2,60,11:20,500
13:20,2,60,12:20,560
14:20,11,60,13:20,620
16:00,12,100,14:20,720
17:00,12,60,16:00,780
19:00,12,120,17:00,900
20:00,3,60,19:00,960
21:00,2,60,20:00,1020
21:30,11,30,21:00,1050
22:00,3,30,21:30,1080
23:30,12,90,22:00,1170
6:30,1,270,23:30,1440
10:30,1,390,4:00,390
10:45,16,15,10:30,405
11:00,12,15,10:45,420
11:20,11,20,11:00,440
11:50,12,30,11:20,470
12:50,1,60,11:50,530
13:20,18,30,12:50,560
13:50,12,30,13:20,590
13:55,16,5,13:50,595
14:25,18,30,13:55,625
14:45,12,20,14:25,645
15:05,2,20,14:45,665
15:25,18,20,15:05,685
16:55,12,90,15:25,775
17:05,18,10,16:55,785
17:45,7,40,17:05,825
17:55,18,10,17:45,835
18:15,11,20,17:55,855
20:45,12,150,18:15,1005
22:15,12,90,20:45,1095
23:45,12,90,22:15,1185
11:00,1,255,23:45,1440
6:00,1,120,4:00,120
6:05,2,5,6:00,125
6:20,11,15,6:05,140
6:50,1,30,6:20,170
7:00,18,10,6:50,180
12:00,5,300,7:00,480
13:00,11,60,12:00,540
18:00,5,300,13:00,840
18:10,18,10,18:00,850
18:40,11,30,18:10,880
19:40,2,60,18:40,940
20:10,1,30,19:40,970
3:30,1,440,20:10,1410
3:33,2,3,3:30,1413
4:03,1,27,3:33,1440
8:00,1,240,4:00,240
9:00,2,60,8:00,300
9:30,6,30,9:00,330
9:50,18,20,9:30,350
9:55,9,5,9:50,355
11:55,7,120,9:55,475
12:15,9,20,11:55,495
12:35,18,20,12:15,515
12:40,2,5,12:35,520
13:40,6,60,12:40,580
21:15,12,455,13:40,1035
21:25,12,10,21:15,1045
22:25,12,60,21:25,1105
0:25,6,120,22:25,1225
9:00,1,215,0:25,1440
6:30,1,150,4:00,150
7:00,3,30,6:30,180
7:15,2,15,7:00,195
9:30,12,135,7:15,330
9:50,1,20,9:30,350
10:10,3,20,9:50,370
10:55,3,45,10:10,415
11:05,2,10,10:55,425
11:25,1,20,11:05,445
11:30,1,5,11:25,450
11:35,18,5,11:30,455
11:50,3,15,11:35,470
11:55,18,5,11:50,475
14:40,6,165,11:55,640
14:45,18,5,14:40,645
15:00,3,15,14:45,660
15:05,18,5,15:00,665
15:10,2,5,15:05,670
15:30,3,20,15:10,690
15:50,2,20,15:30,710
15:51,50,1,15:50,711
16:01,3,10,15:51,721
17:01,2,60,16:01,781
18:01,11,60,17:01,841
18:21,2,20,18:01,861
19:00,12,39,18:21,900
19:30,3,30,19:00,930
21:30,12,120,19:30,1050
6:30,1,390,21:30,1440
8:00,1,240,4:00,240
8:10,2,10,8:00,250
9:40,6,90,8:10,340
13:00,2,200,9:40,540
13:20,3,20,13:00,560
14:00,2,40,13:20,600
14:10,2,10,14:00,610
14:45,3,35,14:10,645
15:30,1,45,14:45,690
17:30,12,120,15:30,810
17:35,18,5,17:30,815
19:05,2,90,17:35,905
19:25,18,20,19:05,925
19:30,8,5,19:25,930
19:35,18,5,19:30,935
19:40,2,5,19:35,940
21:30,6,110,19:40,1050
23:15,12,105,21:30,1155
23:45,6,30,23:15,1185
0:45,12,60,23:45,1245
3:00,12,135,0:45,1380
8:30,1,60,3:00,1440
12:00,1,480,4:00,480
13:00,11,60,12:00,540
19:00,12,360,13:00,900
19:10,18,10,19:00,910
20:10,2,60,19:10,970
23:00,12,170,20:10,1140
23:05,18,5,23:00,1145
2:00,12,175,23:05,1320
2:05,18,5,2:00,1325
10:00,1,115,2:05,1440
8:17,1,257,4:00,257
8:32,11,15,8:17,272
9:12,3,40,8:32,312
9:32,1,20,9:12,332
10:22,3,50,9:32,382
10:47,13,25,10:22,407
11:07,18,20,10:47,427
12:07,11,60,11:07,487
12:12,18,5,12:07,492
12:57,7,45,12:12,537
13:07,18,10,12:57,547
13:37,13,30,13:07,577
18:30,5,293,13:37,870
19:00,11,30,18:30,900
19:10,2,10,19:00,910
19:25,2,15,19:10,925
19:35,2,10,19:25,935
19:45,2,10,19:35,945
19:55,2,10,19:45,955
20:00,2,5,19:55,960
20:20,3,20,20:00,980
20:45,3,25,20:20,1005
21:00,12,15,20:45,1020
21:50,5,50,21:00,1070
22:20,2,30,21:50,1100
22:35,2,15,22:20,1115
22:40,2,5,22:35,1120
6:05,1,320,22:40,1440
9:00,1,300,4:00,300
10:00,1,60,9:00,360
10:45,12,45,10:00,405
11:00,18,15,10:45,420
12:15,6,75,11:00,495
12:25,18,10,12:15,505
14:55,18,150,12:25,655
15:05,18,10,14:55,665
17:30,7,145,15:05,810
18:00,11,30,17:30,840
18:10,18,10,18:00,850
21:00,12,170,18:10,1020
1:00,12,240,21:00,1260
1:15,1,15,1:00,1275
11:00,1,165,1:15,1440
5:30,1,90,4:00,90
7:00,12,90,5:30,180
7:10,11,10,7:00,190
10:40,18,210,7:10,400
12:00,13,80,10:40,480
12:05,11,5,12:00,485
15:30,13,205,12:05,690
19:00,18,210,15:30,900
20:01,1,61,19:00,961
6:30,1,479,20:01,1440
8:00,1,240,4:00,240
8:15,2,15,8:00,255
8:45,11,30,8:15,285
9:45,1,60,8:45,345
9:55,18,10,9:45,355
14:00,7,245,9:55,600
14:05,18,5,14:00,605
15:05,11,60,14:05,665
15:15,18,10,15:05,675
17:45,7,150,15:15,825
18:00,18,15,17:45,840
20:00,2,120,18:00,960
20:20,11,20,20:00,980
21:30,12,70,20:20,1050
21:45,2,15,21:30,1065
22:05,1,20,21:45,1085
6:00,1,355,22:05,1440
11:00,1,420,4:00,420
12:00,1,60,11:00,480
12:30,2,30,12:00,510
14:30,12,120,12:30,630
16:00,12,90,14:30,720
16:20,18,20,16:00,740
18:20,3,120,16:20,860
18:40,18,20,18:20,880
19:40,11,60,18:40,940
20:10,50,30,19:40,970
20:15,18,5,20:10,975
0:00,13,225,20:15,1200
1:30,12,90,0:00,1290
1:35,18,5,1:30,1295
11:00,1,145,1:35,1440
11:00,1,420,4:00,420
12:00,1,60,11:00,480
13:00,11,60,12:00,540
15:00,12,120,13:00,660
15:03,18,3,15:00,663
16:03,7,60,15:03,723
16:06,18,3,16:03,726
18:06,12,120,16:06,846
18:21,18,15,18:06,861
20:00,11,99,18:21,960
20:15,18,15,20:00,975
21:30,1,75,20:15,1050
23:30,12,120,21:30,1170
12:30,1,270,23:30,1440
7:00,1,180,4:00,180
7:30,11,30,7:00,210
8:00,6,30,7:30,240
8:15,18,15,8:00,255
12:30,5,255,8:15,510
13:30,11,60,12:30,570
16:00,5,150,13:30,720
16:15,18,15,16:00,735
16:45,11,30,16:15,765
17:30,1,45,16:45,810
19:45,12,135,17:30,945
20:00,18,15,19:45,960
21:00,13,60,20:00,1020
21:02,18,2,21:00,1022
21:32,13,30,21:02,1052
22:02,12,30,21:32,1082
22:17,18,15,22:02,1097
7:00,1,343,22:17,1440
6:00,1,120,4:00,120
6:05,3,5,6:00,125
6:15,3,10,6:05,135
6:30,2,15,6:15,150
6:45,11,15,6:30,165
7:00,2,15,6:45,180
7:07,18,7,7:00,187
7:12,3,5,7:07,192
7:20,18,8,7:12,200
7:25,3,5,7:20,205
7:28,18,3,7:25,208
7:58,1,30,7:28,238
8:58,18,60,7:58,298
14:00,6,302,8:58,600
14:15,11,15,14:00,615
14:35,16,20,14:15,635
14:45,50,10,14:35,645
17:40,6,175,14:45,820
19:00,18,80,17:40,900
19:20,2,20,19:00,920
19:30,12,10,19:20,930
19:45,11,15,19:30,945
20:00,3,15,19:45,960
20:20,3,20,20:00,980
20:40,3,20,20:20,1000
22:40,6,120,20:40,1120
23:10,12,30,22:40,1150
23:40,12,30,23:10,1180
6:00,1,260,23:40,1440
11:00,1,420,4:00,420
15:00,12,240,11:00,660
15:30,12,30,15:00,690
17:00,18,90,15:30,780
18:00,3,60,17:00,840
18:30,18,30,18:00,870
19:30,11,60,18:30,930
20:30,18,60,19:30,990
23:00,12,150,20:30,1140
0:00,1,60,23:00,1200
7:00,1,240,0:00,1440
7:30,1,210,4:00,210
8:00,1,30,7:30,240
8:10,11,10,8:00,250
8:15,2,5,8:10,255
8:45,18,30,8:15,285
12:00,5,195,8:45,480
12:10,18,10,12:00,490
12:40,7,30,12:10,520
12:50,18,10,12:40,530
16:30,5,220,12:50,750
17:10,18,40,16:30,790
19:30,6,140,17:10,930
19:50,2,20,19:30,950
20:10,11,20,19:50,970
23:30,12,200,20:10,1170
23:50,1,20,23:30,1190
7:30,1,250,23:50,1440
9:00,1,300,4:00,300
9:20,11,20,9:00,320
9:25,18,5,9:20,325
10:10,7,45,9:25,370
10:15,18,5,10:10,375
11:15,13,60,10:15,435
11:20,18,5,11:15,440
11:25,3,5,11:20,445
11:45,18,20,11:25,465
11:50,3,5,11:45,470
12:05,18,15,11:50,485
12:35,50,30,12:05,515
12:50,18,15,12:35,530
12:55,3,5,12:50,535
13:15,18,20,12:55,555
17:00,2,225,13:15,780
18:15,1,75,17:00,855
18:30,4,15,18:15,870
19:00,18,30,18:30,900
19:20,7,20,19:00,920
20:20,11,60,19:20,980
20:25,18,5,20:20,985
20:55,11,30,20:25,1015
21:25,18,30,20:55,1045
21:30,3,5,21:25,1050
23:30,50,120,21:30,1170
8:00,1,270,23:30,1440
10:00,1,360,4:00,360
10:10,11,10,10:00,370
11:10,2,60,10:10,430
12:40,12,90,11:10,520
14:40,3,120,12:40,640
14:55,11,15,14:40,655
15:25,2,30,14:55,685
16:45,12,80,15:25,765
16:55,2,10,16:45,775
18:00,1,65,16:55,840
18:15,11,15,18:00,855
18:28,1,13,18:15,868
18:41,3,13,18:28,881
23:00,12,259,18:41,1140
8:00,1,300,23:00,1440
6:30,1,150,4:00,150
6:45,1,15,6:30,165
7:15,18,30,6:45,195
7:30,3,15,7:15,210
7:35,18,5,7:30,215
11:35,5,240,7:35,455
12:05,11,30,11:35,485
16:30,5,265,12:05,750
16:35,18,5,16:30,755
18:30,12,115,16:35,870
19:00,18,30,18:30,900
19:30,7,30,19:00,930
19:45,18,15,19:30,945
20:00,1,15,19:45,960
20:15,2,15,20:00,975
20:45,11,30,20:15,1005
20:55,2,10,20:45,1015
21:25,12,30,20:55,1045
21:30,2,5,21:25,1050
22:30,12,60,21:30,1110
23:00,12,30,22:30,1140
9:00,1,300,23:00,1440
7:30,1,210,4:00,210
7:32,3,2,7:30,212
8:02,2,30,7:32,242
8:32,11,30,8:02,272
10:02,1,90,8:32,362
10:27,18,25,10:02,387
10:57,12,30,10:27,417
11:57,12,60,10:57,477
13:57,11,120,11:57,597
15:27,12,90,13:57,687
16:27,12,60,15:27,747
16:52,18,25,16:27,772
18:52,2,120,16:52,892
19:07,12,15,18:52,907
19:22,3,15,19:07,922
22:30,2,188,19:22,1110
22:45,12,15,22:30,1125
8:30,1,315,22:45,1440
11:00,1,420,4:00,420
11:05,18,5,11:00,425
11:50,11,45,11:05,470
11:55,18,5,11:50,475
15:55,6,240,11:55,715
17:00,12,65,15:55,780
17:05,18,5,17:00,785
17:50,11,45,17:05,830
17:55,18,5,17:50,835
20:55,6,180,17:55,1015
22:25,12,90,20:55,1105
22:30,18,5,22:25,1110
23:00,7,30,22:30,1140
23:05,18,5,23:00,1145
23:25,2,20,23:05,1165
1:00,12,95,23:25,1260
10:00,1,180,1:00,1440
7:30,1,210,4:00,210
7:45,11,15,7:30,225
9:15,12,90,7:45,315
11:45,2,150,9:15,465
12:00,2,15,11:45,480
12:30,2,30,12:00,510
12:45,2,15,12:30,525
13:00,11,15,12:45,540
13:30,6,30,13:00,570
13:40,2,10,13:30,580
13:55,2,15,13:40,595
14:35,7,40,13:55,635
15:05,2,30,14:35,665
15:35,16,30,15:05,695
15:55,3,20,15:35,715
16:00,16,5,15:55,720
16:30,1,30,16:00,750
16:35,18,5,16:30,755
18:35,12,120,16:35,875
19:05,11,30,18:35,905
22:30,12,205,19:05,1110
22:35,18,5,22:30,1115
7:30,1,325,22:35,1440
8:00,1,240,4:00,240
8:45,1,45,8:00,285
13:00,5,255,8:45,540
14:00,11,60,13:00,600
16:00,5,120,14:00,720
18:00,12,120,16:00,840
19:00,6,60,18:00,900
19:02,18,2,19:00,902
21:00,50,118,19:02,1020
22:30,13,90,21:00,1110
22:32,18,2,22:30,1112
0:00,12,88,22:32,1200
7:30,1,240,0:00,1440
9:00,1,300,4:00,300
9:15,11,15,9:00,315
9:17,18,2,9:15,317
10:17,13,60,9:17,377
10:19,18,2,10:17,379
11:19,2,60,10:19,439
11:49,11,30,11:19,469
14:00,12,131,11:49,600
15:30,1,90,14:00,690
17:00,12,90,15:30,780
17:15,18,15,17:00,795
21:00,5,225,17:15,1020
22:30,5,90,21:00,1110
22:45,18,15,22:30,1125
22:55,1,10,22:45,1135
1:00,12,125,22:55,1260
8:00,1,180,1:00,1440
8:30,1,270,4:00,270
9:00,2,30,8:30,300
9:10,11,10,9:00,310
10:30,2,80,9:10,390
13:30,12,180,10:30,570
13:50,11,20,13:30,590
18:30,6,280,13:50,870
19:30,11,60,18:30,930
20:30,12,60,19:30,990
20:45,3,15,20:30,1005
21:30,2,45,20:45,1050
21:45,12,15,21:30,1065
21:50,1,5,21:45,1070
7:20,1,370,21:50,1440
6:00,1,120,4:00,120
6:45,3,45,6:00,165
7:05,1,20,6:45,185
7:40,18,35,7:05,220
12:00,5,260,7:40,480
12:05,18,5,12:00,485
12:09,7,4,12:05,489
13:39,5,90,12:09,579
13:44,18,5,13:39,584
19:00,5,316,13:44,900
19:25,18,25,19:00,925
19:35,2,10,19:25,935
20:05,1,30,19:35,965
20:20,3,15,20:05,980
21:00,2,40,20:20,1020
21:20,11,20,21:00,1040
21:30,3,10,21:20,1050
21:50,11,20,21:30,1070
22:10,12,20,21:50,1090
22:25,3,15,22:10,1105
22:30,3,5,22:25,1110
22:45,2,15,22:30,1125
23:05,6,20,22:45,1145
23:10,5,5,23:05,1150
6:00,1,290,23:10,1440
7:00,1,180,4:00,180
8:00,6,60,7:00,240
8:30,18,30,8:00,270
9:30,6,60,8:30,330
10:30,6,60,9:30,390
11:10,6,40,10:30,430
12:00,12,50,11:10,480
13:20,6,80,12:00,560
13:40,18,20,13:20,580
14:40,12,60,13:40,640
15:10,2,30,14:40,670
15:25,11,15,15:10,685
16:10,12,45,15:25,730
20:00,12,230,16:10,960
21:00,2,60,20:00,1020
21:40,1,40,21:00,1060
22:20,12,40,21:40,1100
6:20,1,340,22:20,1440
8:30,1,270,4:00,270
9:15,11,45,8:30,315
12:00,2,165,9:15,480
12:20,2,20,12:00,500
12:50,11,30,12:20,530
13:05,3,15,12:50,545
13:50,12,45,13:05,590
14:50,1,60,13:50,650
15:30,50,40,14:50,690
15:45,18,15,15:30,705
17:45,7,120,15:45,825
17:47,18,2,17:45,827
18:32,11,45,17:47,872
18:47,7,15,18:32,887
19:02,18,15,18:47,902
19:32,3,30,19:02,932
19:52,3,20,19:32,952
20:02,3,10,19:52,962
20:05,3,3,20:02,965
20:20,3,15,20:05,980
22:00,12,100,20:20,1080
22:40,2,40,22:00,1120
23:25,1,45,22:40,1165
8:00,1,275,23:25,1440
7:00,6,180,4:00,180
7:20,18,20,7:00,200
12:00,7,280,7:20,480
13:45,18,105,12:00,585
13:55,8,10,13:45,595
14:15,18,20,13:55,615
14:30,12,15,14:15,630
15:30,11,60,14:30,690
15:40,18,10,15:30,700
16:10,2,30,15:40,730
17:10,2,60,16:10,790
17:40,11,30,17:10,820
18:10,2,30,17:40,850
18:30,3,20,18:10,870
18:45,18,15,18:30,885
20:45,12,120,18:45,1005
21:00,18,15,20:45,1020
21:30,3,30,21:00,1050
2:00,6,270,21:30,1320
7:00,1,120,2:00,1440
8:00,1,240,4:00,240
8:30,11,30,8:00,270
9:30,1,60,8:30,330
10:15,18,45,9:30,375
11:00,12,45,10:15,420
12:00,8,60,11:00,480
12:15,18,15,12:00,495
15:00,7,165,12:15,660
15:45,18,45,15:00,705
15:55,1,10,15:45,715
16:05,18,10,15:55,725
16:50,13,45,16:05,770
17:00,18,10,16:50,780
18:00,7,60,17:00,840
18:10,18,10,18:00,850
18:40,11,30,18:10,880
21:40,2,180,18:40,1060
22:30,12,50,21:40,1110
7:00,1,330,22:30,1440
6:00,1,120,4:00,120
7:30,1,90,6:00,210
8:00,18,30,7:30,240
17:15,5,555,8:00,795
18:00,18,45,17:15,840
18:02,7,2,18:00,842
18:32,18,30,18:02,872
18:47,11,15,18:32,887
20:17,6,90,18:47,977
20:47,1,30,20:17,1007
23:00,12,133,20:47,1140
6:45,1,300,23:00,1440
10:00,1,360,4:00,360
10:10,11,10,10:00,370
10:40,1,30,10:10,400
12:40,2,120,10:40,520
13:00,18,20,12:40,540
13:40,7,40,13:00,580
14:00,18,20,13:40,600
14:30,2,30,14:00,630
15:00,12,30,14:30,660
16:00,11,60,15:00,720
17:00,12,60,16:00,780
19:00,12,120,17:00,900
19:30,18,30,19:00,930
19:40,7,10,19:30,940
19:55,18,15,19:40,955
21:55,12,120,19:55,1075
22:25,11,30,21:55,1105
22:55,18,30,22:25,1135
23:40,1,45,22:55,1180
10:30,1,260,23:40,1440
6:30,1,150,4:00,150
7:00,2,30,6:30,180
9:00,1,120,7:00,300
10:00,2,60,9:00,360
10:05,18,5,10:00,365
10:50,13,45,10:05,410
10:55,18,5,10:50,415
11:25,11,30,10:55,445
12:05,18,40,11:25,485
14:05,7,120,12:05,605
14:35,18,30,14:05,635
23:00,12,505,14:35,1140
23:15,18,15,23:00,1155
23:30,11,15,23:15,1170
6:00,1,270,23:30,1440
6:30,1,150,4:00,150
7:00,2,30,6:30,180
7:30,11,30,7:00,210
8:30,2,60,7:30,270
11:30,3,180,8:30,450
12:00,11,30,11:30,480
13:30,12,90,12:00,570
14:00,18,30,13:30,600
16:45,5,165,14:00,765
17:15,18,30,16:45,795
17:45,2,30,17:15,825
18:15,11,30,17:45,855
18:45,3,30,18:15,885
19:15,2,30,18:45,915
20:15,2,60,19:15,975
20:45,1,30,20:15,1005
22:00,12,75,20:45,1080
5:15,1,360,22:00,1440
12:00,1,480,4:00,480
13:30,6,90,12:00,570
14:30,11,60,13:30,630
16:30,12,120,14:30,750
18:30,12,120,16:30,870
20:30,11,120,18:30,990
20:50,2,20,20:30,1010
21:00,50,10,20:50,1020
21:45,18,45,21:00,1065
23:30,12,105,21:45,1170
12:00,1,270,23:30,1440
8:00,1,240,4:00,240
8:15,11,15,8:00,255
8:25,1,10,8:15,265
9:00,3,35,8:25,300
9:10,3,10,9:00,310
9:20,2,10,9:10,320
9:50,18,30,9:20,350
11:20,3,90,9:50,440
12:20,3,60,11:20,500
13:20,11,60,12:20,560
13:50,18,30,13:20,590
13:55,3,5,13:50,595
14:00,12,5,13:55,600
15:15,12,75,14:00,675
16:00,12,45,15:15,720
16:15,3,15,16:00,735
16:20,18,5,16:15,740
16:30,3,10,16:20,750
17:10,18,40,16:30,790
17:25,18,15,17:10,805
18:30,11,65,17:25,870
18:40,18,10,18:30,880
21:35,13,175,18:40,1055
22:15,18,40,21:35,1095
22:20,12,5,22:15,1100
22:30,3,10,22:20,1110
8:00,1,330,22:30,1440
6:00,1,120,4:00,120
6:20,3,20,6:00,140
6:30,3,10,6:20,150
7:30,1,60,6:30,210
7:50,3,20,7:30,230
8:00,3,10,7:50,240
8:05,2,5,8:00,245
8:20,6,15,8:05,260
8:35,2,15,8:20,275
8:45,11,10,8:35,285
8:55,3,10,8:45,295
8:56,3,1,8:55,296
9:16,2,20,8:56,316
9:26,2,10,9:16,326
9:36,2,10,9:26,336
10:06,12,30,9:36,366
11:06,12,60,10:06,426
11:26,3,20,11:06,446
11:36,3,10,11:26,456
12:06,2,30,11:36,486
12:21,11,15,12:06,501
12:45,1,24,12:21,525
14:45,1,120,12:45,645
14:50,2,5,14:45,650
15:10,3,20,14:50,670
15:20,3,10,15:10,680
15:40,13,20,15:20,700
15:55,2,15,15:40,715
16:00,3,5,15:55,720
16:30,3,30,16:00,750
16:35,2,5,16:30,755
16:55,12,20,16:35,775
17:05,2,10,16:55,785
17:25,3,20,17:05,805
17:55,11,30,17:25,835
18:10,2,15,17:55,850
20:10,12,120,18:10,970
20:30,3,20,20:10,990
20:50,12,20,20:30,1010
20:55,3,5,20:50,1015
21:40,1,45,20:55,1060
22:00,3,20,21:40,1080
22:10,3,10,22:00,1090
22:15,3,5,22:10,1095
0:00,1,105,22:15,1200
0:20,3,20,0:00,1220
0:30,3,10,0:20,1230
0:35,3,5,0:30,1235
3:00,1,145,0:35,1380
3:20,3,20,3:00,1400
3:30,3,10,3:20,1410
3:35,3,5,3:30,1415
6:00,1,25,3:35,1440
5:00,1,60,4:00,60
5:20,2,20,5:00,80
5:25,3,5,5:20,85
7:25,12,120,5:25,205
7:55,18,30,7:25,235
8:10,7,15,7:55,250
8:20,18,10,8:10,260
9:20,7,60,8:20,320
9:25,18,5,9:20,325
9:40,8,15,9:25,340
10:00,18,20,9:40,360
10:15,2,15,10:00,375
11:15,11,60,10:15,435
13:15,12,120,11:15,555
17:00,16,225,13:15,780
18:00,2,60,17:00,840
19:00,11,60,18:00,900
21:00,12,120,19:00,1020
22:00,1,60,21:00,1080
8:00,1,360,22:00,1440
8:50,1,290,4:00,290
8:53,2,3,8:50,293
8:56,5,3,8:53,296
9:56,12,60,8:56,356
12:56,12,180,9:56,536
13:26,12,30,12:56,566
14:11,11,45,13:26,611
17:11,12,180,14:11,791
20:11,12,180,17:11,971
22:00,12,109,20:11,1080
22:30,50,30,22:00,1110
23:15,12,45,22:30,1155
8:00,1,285,23:15,1440
9:00,1,300,4:00,300
10:00,1,60,9:00,360
10:45,18,45,10:00,405
11:45,7,60,10:45,465
11:55,18,10,11:45,475
12:55,11,60,11:55,535
13:00,7,5,12:55,540
13:20,18,20,13:00,560
14:05,7,45,13:20,605
14:20,7,15,14:05,620
15:05,18,45,14:20,665
16:35,12,90,15:05,755
17:05,18,30,16:35,785
18:05,12,60,17:05,845
18:15,18,10,18:05,855
18:18,4,3,18:15,858
18:58,18,40,18:18,898
19:18,7,20,18:58,918
19:23,7,5,19:18,923
19:28,18,5,19:23,928
20:58,11,90,19:28,1018
21:13,7,15,20:58,1033
21:48,18,35,21:13,1068
21:53,4,5,21:48,1073
21:58,18,5,21:53,1078
22:08,1,10,21:58,1088
23:38,12,90,22:08,1178
8:00,1,262,23:38,1440
12:00,1,480,4:00,480
15:30,12,210,12:00,690
20:30,12,300,15:30,990
23:30,12,180,20:30,1170
4:30,12,270,23:30,1440
